country,sex,edu_lfs,lfs,age,oecd,regionb,oecdb,fborn,number
CZE,1,1,3,1,1,SCAC,0,1,7
CZE,1,1,99,1,1,SCAC,0,1,1
CZE,1,1,1,2,1,SCAC,0,1,26
CZE,1,1,2,2,1,SCAC,0,1,12
CZE,1,1,3,2,1,SCAC,0,1,5
CZE,1,1,99,2,1,SCAC,0,1,3
CZE,1,1,1,3,1,SCAC,0,1,1
CZE,1,1,3,3,1,SCAC,0,1,1
CZE,1,2,1,1,1,SCAC,0,1,10
CZE,1,2,2,1,1,SCAC,0,1,2
CZE,1,2,3,1,1,SCAC,0,1,13
CZE,1,2,1,2,1,SCAC,0,1,328
CZE,1,2,2,2,1,SCAC,0,1,26
CZE,1,2,3,2,1,SCAC,0,1,178
CZE,1,2,99,2,1,SCAC,0,1,9
CZE,1,2,3,3,1,SCAC,0,1,13
CZE,1,3,1,1,1,SCAC,0,1,1
CZE,1,3,2,1,1,SCAC,0,1,1
CZE,1,3,3,1,1,SCAC,0,1,5
CZE,1,3,99,1,1,SCAC,0,1,1
CZE,1,3,1,2,1,SCAC,0,1,358
CZE,1,3,2,2,1,SCAC,0,1,26
CZE,1,3,3,2,1,SCAC,0,1,37
CZE,1,3,99,2,1,SCAC,0,1,7
CZE,1,3,1,3,1,SCAC,0,1,3
CZE,1,3,3,3,1,SCAC,0,1,7
CZE,1,99,3,1,1,SCAC,0,1,1
CZE,1,99,99,1,1,SCAC,0,1,42
CZE,1,99,1,2,1,SCAC,0,1,4
CZE,1,99,2,2,1,SCAC,0,1,2
CZE,1,99,3,2,1,SCAC,0,1,1
CZE,1,99,99,2,1,SCAC,0,1,339
CZE,1,99,99,3,1,SCAC,0,1,5
CZE,2,1,1,1,1,SCAC,0,1,2
CZE,2,1,2,1,1,SCAC,0,1,1
CZE,2,1,3,1,1,SCAC,0,1,12
CZE,2,1,1,2,1,SCAC,0,1,13
CZE,2,1,2,2,1,SCAC,0,1,9
CZE,2,1,3,2,1,SCAC,0,1,5
CZE,2,1,99,2,1,SCAC,0,1,1
CZE,2,1,1,3,1,SCAC,0,1,1
CZE,2,1,3,3,1,SCAC,0,1,3
CZE,2,2,1,1,1,SCAC,0,1,9
CZE,2,2,2,1,1,SCAC,0,1,2
CZE,2,2,3,1,1,SCAC,0,1,17
CZE,2,2,1,2,1,SCAC,0,1,115
CZE,2,2,2,2,1,SCAC,0,1,25
CZE,2,2,3,2,1,SCAC,0,1,47
CZE,2,2,99,2,1,SCAC,0,1,2
CZE,2,2,1,3,1,SCAC,0,1,1
CZE,2,2,3,3,1,SCAC,0,1,11
CZE,2,3,1,1,1,SCAC,0,1,3
CZE,2,3,3,1,1,SCAC,0,1,4
CZE,2,3,1,2,1,SCAC,0,1,166
CZE,2,3,2,2,1,SCAC,0,1,19
CZE,2,3,3,2,1,SCAC,0,1,58
CZE,2,3,99,2,1,SCAC,0,1,2
CZE,2,3,1,3,1,SCAC,0,1,1
CZE,2,3,3,3,1,SCAC,0,1,5
CZE,2,99,99,1,1,SCAC,0,1,33
CZE,2,99,1,2,1,SCAC,0,1,1
CZE,2,99,3,2,1,SCAC,0,1,1
CZE,2,99,99,2,1,SCAC,0,1,352
CZE,2,99,3,3,1,SCAC,0,1,6
CZE,2,99,99,3,1,SCAC,0,1,9
CZE,1,1,3,1,1,SCAC,1,1,1
CZE,1,1,1,2,1,SCAC,1,1,2
CZE,1,1,2,2,1,SCAC,1,1,1
CZE,1,2,1,1,1,SCAC,1,1,1
CZE,1,2,3,1,1,SCAC,1,1,2
CZE,1,2,1,2,1,SCAC,1,1,82
CZE,1,2,2,2,1,SCAC,1,1,6
CZE,1,2,3,2,1,SCAC,1,1,1
CZE,1,2,99,2,1,SCAC,1,1,1
CZE,1,2,3,3,1,SCAC,1,1,2
CZE,1,3,1,1,1,SCAC,1,1,1
CZE,1,3,1,2,1,SCAC,1,1,94
CZE,1,3,2,2,1,SCAC,1,1,8
CZE,1,3,3,2,1,SCAC,1,1,17
CZE,1,3,1,3,1,SCAC,1,1,2
CZE,1,3,3,3,1,SCAC,1,1,4
CZE,1,99,99,1,1,SCAC,1,1,16
CZE,1,99,1,2,1,SCAC,1,1,1
CZE,1,99,99,2,1,SCAC,1,1,117
CZE,1,99,99,3,1,SCAC,1,1,5
CZE,2,1,3,1,1,SCAC,1,1,3
CZE,2,1,2,2,1,SCAC,1,1,1
CZE,2,1,3,2,1,SCAC,1,1,2
CZE,2,1,3,3,1,SCAC,1,1,1
CZE,2,2,1,1,1,SCAC,1,1,1
CZE,2,2,3,1,1,SCAC,1,1,3
CZE,2,2,1,2,1,SCAC,1,1,26
CZE,2,2,2,2,1,SCAC,1,1,3
CZE,2,2,3,2,1,SCAC,1,1,16
CZE,2,2,99,2,1,SCAC,1,1,1
CZE,2,3,1,1,1,SCAC,1,1,1
CZE,2,3,1,2,1,SCAC,1,1,42
CZE,2,3,2,2,1,SCAC,1,1,1
CZE,2,3,3,2,1,SCAC,1,1,20
CZE,2,3,3,3,1,SCAC,1,1,5
CZE,2,99,99,1,1,SCAC,1,1,14
CZE,2,99,99,2,1,SCAC,1,1,79
CZE,2,99,3,3,1,SCAC,1,1,2
CZE,2,99,99,3,1,SCAC,1,1,2
CZE,1,99,99,1,1,UNK,0,1,67
CZE,1,99,99,2,1,UNK,0,1,749
CZE,1,99,99,3,1,UNK,0,1,67
CZE,2,99,99,1,1,UNK,0,1,53
CZE,2,99,99,2,1,UNK,0,1,304
CZE,2,99,99,3,1,UNK,0,1,58
DEU,1,1,1,1,1,AFRI,0,1,3980
DEU,1,1,2,1,1,AFRI,0,1,3500
DEU,1,1,3,1,1,AFRI,0,1,21929
DEU,1,1,1,2,1,AFRI,0,1,45795
DEU,1,1,2,2,1,AFRI,0,1,9839
DEU,1,1,3,2,1,AFRI,0,1,24360
DEU,1,1,1,3,1,AFRI,0,1,776
DEU,1,1,3,3,1,AFRI,0,1,6790
DEU,1,2,1,1,1,AFRI,0,1,5752
DEU,1,2,2,1,1,AFRI,0,1,1159
DEU,1,2,3,1,1,AFRI,0,1,6382
DEU,1,2,1,2,1,AFRI,0,1,55130
DEU,1,2,2,2,1,AFRI,0,1,6938
DEU,1,2,3,2,1,AFRI,0,1,12624
DEU,1,2,1,3,1,AFRI,0,1,530
DEU,1,2,3,3,1,AFRI,0,1,3937
DEU,1,3,1,1,1,AFRI,0,1,402
DEU,1,3,3,1,1,AFRI,0,1,597
DEU,1,3,1,2,1,AFRI,0,1,42844
DEU,1,3,2,2,1,AFRI,0,1,4205
DEU,1,3,3,2,1,AFRI,0,1,7464
DEU,1,3,1,3,1,AFRI,0,1,730
DEU,1,3,3,3,1,AFRI,0,1,3891
DEU,1,99,1,1,1,AFRI,0,1,210
DEU,1,99,3,1,1,AFRI,0,1,1698
DEU,1,99,1,2,1,AFRI,0,1,1345
DEU,1,99,2,2,1,AFRI,0,1,81
DEU,1,99,3,2,1,AFRI,0,1,5695
DEU,2,1,1,1,1,AFRI,0,1,2362
DEU,2,1,2,1,1,AFRI,0,1,505
DEU,2,1,3,1,1,AFRI,0,1,10851
DEU,2,1,1,2,1,AFRI,0,1,23860
DEU,2,1,2,2,1,AFRI,0,1,4435
DEU,2,1,3,2,1,AFRI,0,1,41973
DEU,2,1,1,3,1,AFRI,0,1,457
DEU,2,1,3,3,1,AFRI,0,1,7346
DEU,2,2,1,1,1,AFRI,0,1,2425
DEU,2,2,2,1,1,AFRI,0,1,861
DEU,2,2,3,1,1,AFRI,0,1,4001
DEU,2,2,1,2,1,AFRI,0,1,27271
DEU,2,2,2,2,1,AFRI,0,1,3084
DEU,2,2,3,2,1,AFRI,0,1,22288
DEU,2,2,1,3,1,AFRI,0,1,100
DEU,2,2,3,3,1,AFRI,0,1,1164
DEU,2,3,1,1,1,AFRI,0,1,195
DEU,2,3,3,1,1,AFRI,0,1,519
DEU,2,3,1,2,1,AFRI,0,1,12524
DEU,2,3,2,2,1,AFRI,0,1,1389
DEU,2,3,3,2,1,AFRI,0,1,11519
DEU,2,3,1,3,1,AFRI,0,1,113
DEU,2,3,3,3,1,AFRI,0,1,792
DEU,2,99,3,1,1,AFRI,0,1,812
DEU,2,99,1,2,1,AFRI,0,1,289
DEU,2,99,3,2,1,AFRI,0,1,2384
DEU,1,1,1,1,1,ASIA,0,1,25187
DEU,1,1,2,1,1,ASIA,0,1,9170
DEU,1,1,3,1,1,ASIA,0,1,100358
DEU,1,1,1,2,1,ASIA,0,1,186574
DEU,1,1,2,2,1,ASIA,0,1,32810
DEU,1,1,3,2,1,ASIA,0,1,108986
DEU,1,1,1,3,1,ASIA,0,1,3118
DEU,1,1,2,3,1,ASIA,0,1,410
DEU,1,1,3,3,1,ASIA,0,1,33768
DEU,1,2,1,1,1,ASIA,0,1,23114
DEU,1,2,2,1,1,ASIA,0,1,6355
DEU,1,2,3,1,1,ASIA,0,1,45216
DEU,1,2,1,2,1,ASIA,0,1,291692
DEU,1,2,2,2,1,ASIA,0,1,27497
DEU,1,2,3,2,1,ASIA,0,1,80281
DEU,1,2,1,3,1,ASIA,0,1,2884
DEU,1,2,3,3,1,ASIA,0,1,30650
DEU,1,3,1,1,1,ASIA,0,1,2913
DEU,1,3,2,1,1,ASIA,0,1,284
DEU,1,3,3,1,1,ASIA,0,1,7230
DEU,1,3,1,2,1,ASIA,0,1,179728
DEU,1,3,2,2,1,ASIA,0,1,16858
DEU,1,3,3,2,1,ASIA,0,1,49492
DEU,1,3,1,3,1,ASIA,0,1,2983
DEU,1,3,3,3,1,ASIA,0,1,23783
DEU,1,99,1,1,1,ASIA,0,1,442
DEU,1,99,2,1,1,ASIA,0,1,162
DEU,1,99,3,1,1,ASIA,0,1,12136
DEU,1,99,1,2,1,ASIA,0,1,2824
DEU,1,99,2,2,1,ASIA,0,1,712
DEU,1,99,3,2,1,ASIA,0,1,18014
DEU,1,99,3,3,1,ASIA,0,1,340
DEU,2,1,1,1,1,ASIA,0,1,14217
DEU,2,1,2,1,1,ASIA,0,1,3238
DEU,2,1,3,1,1,ASIA,0,1,56773
DEU,2,1,1,2,1,ASIA,0,1,144663
DEU,2,1,2,2,1,ASIA,0,1,15588
DEU,2,1,3,2,1,ASIA,0,1,168932
DEU,2,1,1,3,1,ASIA,0,1,1152
DEU,2,1,3,3,1,ASIA,0,1,64299
DEU,2,2,1,1,1,ASIA,0,1,21426
DEU,2,2,2,1,1,ASIA,0,1,1779
DEU,2,2,3,1,1,ASIA,0,1,30412
DEU,2,2,1,2,1,ASIA,0,1,250070
DEU,2,2,2,2,1,ASIA,0,1,16476
DEU,2,2,3,2,1,ASIA,0,1,112213
DEU,2,2,1,3,1,ASIA,0,1,2895
DEU,2,2,2,3,1,ASIA,0,1,134
DEU,2,2,3,3,1,ASIA,0,1,33442
DEU,2,3,1,1,1,ASIA,0,1,2564
DEU,2,3,3,1,1,ASIA,0,1,4632
DEU,2,3,1,2,1,ASIA,0,1,135779
DEU,2,3,2,2,1,ASIA,0,1,12833
DEU,2,3,3,2,1,ASIA,0,1,77956
DEU,2,3,1,3,1,ASIA,0,1,1395
DEU,2,3,3,3,1,ASIA,0,1,13307
DEU,2,99,1,1,1,ASIA,0,1,98
DEU,2,99,3,1,1,ASIA,0,1,2539
DEU,2,99,1,2,1,ASIA,0,1,1611
DEU,2,99,2,2,1,ASIA,0,1,495
DEU,2,99,3,2,1,ASIA,0,1,10669
DEU,2,99,3,3,1,ASIA,0,1,825
DEU,1,1,1,1,1,ASIA,1,1,435
DEU,1,1,3,1,1,ASIA,1,1,835
DEU,1,1,1,2,1,ASIA,1,1,1188
DEU,1,1,3,2,1,ASIA,1,1,361
DEU,1,1,3,3,1,ASIA,1,1,527
DEU,1,2,1,1,1,ASIA,1,1,784
DEU,1,2,2,1,1,ASIA,1,1,282
DEU,1,2,3,1,1,ASIA,1,1,2254
DEU,1,2,1,2,1,ASIA,1,1,2889
DEU,1,2,2,2,1,ASIA,1,1,321
DEU,1,2,3,2,1,ASIA,1,1,1655
DEU,1,2,1,3,1,ASIA,1,1,462
DEU,1,2,3,3,1,ASIA,1,1,735
DEU,1,3,1,1,1,ASIA,1,1,463
DEU,1,3,1,2,1,ASIA,1,1,14884
DEU,1,3,2,2,1,ASIA,1,1,662
DEU,1,3,3,2,1,ASIA,1,1,3170
DEU,1,3,1,3,1,ASIA,1,1,232
DEU,1,3,3,3,1,ASIA,1,1,1008
DEU,1,99,3,2,1,ASIA,1,1,166
DEU,2,1,3,1,1,ASIA,1,1,714
DEU,2,1,1,2,1,ASIA,1,1,798
DEU,2,1,2,2,1,ASIA,1,1,121
DEU,2,1,3,2,1,ASIA,1,1,1719
DEU,2,1,3,3,1,ASIA,1,1,490
DEU,2,2,1,1,1,ASIA,1,1,319
DEU,2,2,2,1,1,ASIA,1,1,178
DEU,2,2,3,1,1,ASIA,1,1,1471
DEU,2,2,1,2,1,ASIA,1,1,3054
DEU,2,2,3,2,1,ASIA,1,1,3630
DEU,2,2,1,3,1,ASIA,1,1,104
DEU,2,2,3,3,1,ASIA,1,1,2460
DEU,2,3,1,1,1,ASIA,1,1,137
DEU,2,3,3,1,1,ASIA,1,1,570
DEU,2,3,1,2,1,ASIA,1,1,12605
DEU,2,3,2,2,1,ASIA,1,1,906
DEU,2,3,3,2,1,ASIA,1,1,9471
DEU,2,3,1,3,1,ASIA,1,1,120
DEU,2,3,3,3,1,ASIA,1,1,743
DEU,1,1,1,1,1,EURO,0,1,35535
DEU,1,1,2,1,1,EURO,0,1,5456
DEU,1,1,3,1,1,EURO,0,1,43782
DEU,1,1,1,2,1,EURO,0,1,259512
DEU,1,1,2,2,1,EURO,0,1,25214
DEU,1,1,3,2,1,EURO,0,1,64252
DEU,1,1,1,3,1,EURO,0,1,4613
DEU,1,1,3,3,1,EURO,0,1,80872
DEU,1,2,1,1,1,EURO,0,1,36387
DEU,1,2,2,1,1,EURO,0,1,1929
DEU,1,2,3,1,1,EURO,0,1,13771
DEU,1,2,1,2,1,EURO,0,1,542444
DEU,1,2,2,2,1,EURO,0,1,29922
DEU,1,2,3,2,1,EURO,0,1,61276
DEU,1,2,1,3,1,EURO,0,1,11248
DEU,1,2,3,3,1,EURO,0,1,101581
DEU,1,3,1,1,1,EURO,0,1,3590
DEU,1,3,2,1,1,EURO,0,1,98
DEU,1,3,3,1,1,EURO,0,1,1843
DEU,1,3,1,2,1,EURO,0,1,257523
DEU,1,3,2,2,1,EURO,0,1,13633
DEU,1,3,3,2,1,EURO,0,1,20316
DEU,1,3,1,3,1,EURO,0,1,8651
DEU,1,3,3,3,1,EURO,0,1,60409
DEU,1,99,1,1,1,EURO,0,1,228
DEU,1,99,3,1,1,EURO,0,1,1173
DEU,1,99,1,2,1,EURO,0,1,3528
DEU,1,99,2,2,1,EURO,0,1,430
DEU,1,99,3,2,1,EURO,0,1,4027
DEU,1,99,3,3,1,EURO,0,1,2303
DEU,2,1,1,1,1,EURO,0,1,19384
DEU,2,1,2,1,1,EURO,0,1,2934
DEU,2,1,3,1,1,EURO,0,1,55935
DEU,2,1,1,2,1,EURO,0,1,218588
DEU,2,1,2,2,1,EURO,0,1,19921
DEU,2,1,3,2,1,EURO,0,1,179016
DEU,2,1,1,3,1,EURO,0,1,4944
DEU,2,1,2,3,1,EURO,0,1,190
DEU,2,1,3,3,1,EURO,0,1,177776
DEU,2,2,1,1,1,EURO,0,1,36658
DEU,2,2,2,1,1,EURO,0,1,2200
DEU,2,2,3,1,1,EURO,0,1,16346
DEU,2,2,1,2,1,EURO,0,1,467631
DEU,2,2,2,2,1,EURO,0,1,24323
DEU,2,2,3,2,1,EURO,0,1,157815
DEU,2,2,1,3,1,EURO,0,1,4705
DEU,2,2,3,3,1,EURO,0,1,87432
DEU,2,3,1,1,1,EURO,0,1,5913
DEU,2,3,2,1,1,EURO,0,1,771
DEU,2,3,3,1,1,EURO,0,1,4131
DEU,2,3,1,2,1,EURO,0,1,256366
DEU,2,3,2,2,1,EURO,0,1,14493
DEU,2,3,3,2,1,EURO,0,1,76195
DEU,2,3,1,3,1,EURO,0,1,4040
DEU,2,3,3,3,1,EURO,0,1,50753
DEU,2,99,1,1,1,EURO,0,1,421
DEU,2,99,2,1,1,EURO,0,1,197
DEU,2,99,3,1,1,EURO,0,1,623
DEU,2,99,1,2,1,EURO,0,1,2770
DEU,2,99,3,2,1,EURO,0,1,3780
DEU,2,99,3,3,1,EURO,0,1,3488
DEU,1,1,1,1,1,EURO,1,0,737115
DEU,1,1,2,1,1,EURO,1,0,88483
DEU,1,1,3,1,1,EURO,1,0,1356211
DEU,1,1,1,2,1,EURO,1,0,914351
DEU,1,1,2,2,1,EURO,1,0,121809
DEU,1,1,3,2,1,EURO,1,0,370892
DEU,1,1,1,3,1,EURO,1,0,34213
DEU,1,1,2,3,1,EURO,1,0,90
DEU,1,1,3,3,1,EURO,1,0,654566
DEU,1,2,1,1,1,EURO,1,0,1049486
DEU,1,2,2,1,1,EURO,1,0,49867
DEU,1,2,3,1,1,EURO,1,0,515022
DEU,1,2,1,2,1,EURO,1,0,9190781
DEU,1,2,2,2,1,EURO,1,0,358499
DEU,1,2,3,2,1,EURO,1,0,1322444
DEU,1,2,1,3,1,EURO,1,0,285351
DEU,1,2,2,3,1,EURO,1,0,1067
DEU,1,2,3,3,1,EURO,1,0,3525479
DEU,1,3,1,1,1,EURO,1,0,83504
DEU,1,3,2,1,1,EURO,1,0,2352
DEU,1,3,3,1,1,EURO,1,0,26845
DEU,1,3,1,2,1,EURO,1,0,5557776
DEU,1,3,2,2,1,EURO,1,0,95464
DEU,1,3,3,2,1,EURO,1,0,362946
DEU,1,3,1,3,1,EURO,1,0,284559
DEU,1,3,2,3,1,EURO,1,0,1735
DEU,1,3,3,3,1,EURO,1,0,1896927
DEU,1,99,1,1,1,EURO,1,0,1380
DEU,1,99,2,1,1,EURO,1,0,300
DEU,1,99,3,1,1,EURO,1,0,2633
DEU,1,99,1,2,1,EURO,1,0,20895
DEU,1,99,2,2,1,EURO,1,0,646
DEU,1,99,3,2,1,EURO,1,0,17324
DEU,1,99,1,3,1,EURO,1,0,1551
DEU,1,99,3,3,1,EURO,1,0,55780
DEU,2,1,1,1,1,EURO,1,0,500144
DEU,2,1,2,1,1,EURO,1,0,52750
DEU,2,1,3,1,1,EURO,1,0,1348193
DEU,2,1,1,2,1,EURO,1,0,1028746
DEU,2,1,2,2,1,EURO,1,0,94350
DEU,2,1,3,2,1,EURO,1,0,725575
DEU,2,1,1,3,1,EURO,1,0,73544
DEU,2,1,2,3,1,EURO,1,0,707
DEU,2,1,3,3,1,EURO,1,0,3018547
DEU,2,2,1,1,1,EURO,1,0,1022983
DEU,2,2,2,1,1,EURO,1,0,42293
DEU,2,2,3,1,1,EURO,1,0,511956
DEU,2,2,1,2,1,EURO,1,0,9104505
DEU,2,2,2,2,1,EURO,1,0,283064
DEU,2,2,3,2,1,EURO,1,0,2168282
DEU,2,2,1,3,1,EURO,1,0,217374
DEU,2,2,2,3,1,EURO,1,0,1237
DEU,2,2,3,3,1,EURO,1,0,4414764
DEU,2,3,1,1,1,EURO,1,0,113863
DEU,2,3,2,1,1,EURO,1,0,4022
DEU,2,3,3,1,1,EURO,1,0,30223
DEU,2,3,1,2,1,EURO,1,0,4020645
DEU,2,3,2,2,1,EURO,1,0,65704
DEU,2,3,3,2,1,EURO,1,0,498841
DEU,2,3,1,3,1,EURO,1,0,76791
DEU,2,3,2,3,1,EURO,1,0,746
DEU,2,3,3,3,1,EURO,1,0,865357
DEU,2,99,1,1,1,EURO,1,0,716
DEU,2,99,3,1,1,EURO,1,0,2714
DEU,2,99,1,2,1,EURO,1,0,22390
DEU,2,99,2,2,1,EURO,1,0,438
DEU,2,99,3,2,1,EURO,1,0,14169
DEU,2,99,1,3,1,EURO,1,0,508
DEU,2,99,3,3,1,EURO,1,0,152182
DEU,1,1,1,1,1,EURO,1,1,27408
DEU,1,1,2,1,1,EURO,1,1,5082
DEU,1,1,3,1,1,EURO,1,1,33413
DEU,1,1,1,2,1,EURO,1,1,501734
DEU,1,1,2,2,1,EURO,1,1,46728
DEU,1,1,3,2,1,EURO,1,1,109502
DEU,1,1,1,3,1,EURO,1,1,10523
DEU,1,1,2,3,1,EURO,1,1,477
DEU,1,1,3,3,1,EURO,1,1,184306
DEU,1,2,1,1,1,EURO,1,1,39407
DEU,1,2,2,1,1,EURO,1,1,1908
DEU,1,2,3,1,1,EURO,1,1,18558
DEU,1,2,1,2,1,EURO,1,1,749426
DEU,1,2,2,2,1,EURO,1,1,33317
DEU,1,2,3,2,1,EURO,1,1,88128
DEU,1,2,1,3,1,EURO,1,1,17461
DEU,1,2,2,3,1,EURO,1,1,252
DEU,1,2,3,3,1,EURO,1,1,140482
DEU,1,3,1,1,1,EURO,1,1,5532
DEU,1,3,2,1,1,EURO,1,1,805
DEU,1,3,3,1,1,EURO,1,1,2980
DEU,1,3,1,2,1,EURO,1,1,394888
DEU,1,3,2,2,1,EURO,1,1,11092
DEU,1,3,3,2,1,EURO,1,1,26965
DEU,1,3,1,3,1,EURO,1,1,14588
DEU,1,3,2,3,1,EURO,1,1,114
DEU,1,3,3,3,1,EURO,1,1,80333
DEU,1,99,3,1,1,EURO,1,1,166
DEU,1,99,1,2,1,EURO,1,1,7433
DEU,1,99,2,2,1,EURO,1,1,253
DEU,1,99,3,2,1,EURO,1,1,2633
DEU,1,99,1,3,1,EURO,1,1,128
DEU,1,99,3,3,1,EURO,1,1,2607
DEU,2,1,1,1,1,EURO,1,1,20207
DEU,2,1,2,1,1,EURO,1,1,3097
DEU,2,1,3,1,1,EURO,1,1,36800
DEU,2,1,1,2,1,EURO,1,1,339712
DEU,2,1,2,2,1,EURO,1,1,27373
DEU,2,1,3,2,1,EURO,1,1,344508
DEU,2,1,1,3,1,EURO,1,1,8942
DEU,2,1,2,3,1,EURO,1,1,239
DEU,2,1,3,3,1,EURO,1,1,267432
DEU,2,2,1,1,1,EURO,1,1,30283
DEU,2,2,2,1,1,EURO,1,1,1962
DEU,2,2,3,1,1,EURO,1,1,23142
DEU,2,2,1,2,1,EURO,1,1,541165
DEU,2,2,2,2,1,EURO,1,1,21252
DEU,2,2,3,2,1,EURO,1,1,175707
DEU,2,2,1,3,1,EURO,1,1,8973
DEU,2,2,3,3,1,EURO,1,1,139029
DEU,2,3,1,1,1,EURO,1,1,7633
DEU,2,3,2,1,1,EURO,1,1,164
DEU,2,3,3,1,1,EURO,1,1,3314
DEU,2,3,1,2,1,EURO,1,1,305106
DEU,2,3,2,2,1,EURO,1,1,11084
DEU,2,3,3,2,1,EURO,1,1,72219
DEU,2,3,1,3,1,EURO,1,1,5751
DEU,2,3,3,3,1,EURO,1,1,44994
DEU,2,99,1,1,1,EURO,1,1,190
DEU,2,99,3,1,1,EURO,1,1,275
DEU,2,99,1,2,1,EURO,1,1,4334
DEU,2,99,3,2,1,EURO,1,1,3600
DEU,2,99,1,3,1,EURO,1,1,129
DEU,2,99,3,3,1,EURO,1,1,4621
DEU,1,1,1,1,1,NOAM,1,1,266
DEU,1,1,2,1,1,NOAM,1,1,214
DEU,1,1,3,1,1,NOAM,1,1,1946
DEU,1,1,1,2,1,NOAM,1,1,6621
DEU,1,1,2,2,1,NOAM,1,1,329
DEU,1,1,3,2,1,NOAM,1,1,1012
DEU,1,1,1,3,1,NOAM,1,1,107
DEU,1,1,3,3,1,NOAM,1,1,597
DEU,1,2,1,1,1,NOAM,1,1,942
DEU,1,2,3,1,1,NOAM,1,1,3017
DEU,1,2,1,2,1,NOAM,1,1,12908
DEU,1,2,2,2,1,NOAM,1,1,1097
DEU,1,2,3,2,1,NOAM,1,1,3823
DEU,1,2,1,3,1,NOAM,1,1,627
DEU,1,2,3,3,1,NOAM,1,1,2450
DEU,1,3,1,1,1,NOAM,1,1,685
DEU,1,3,1,2,1,NOAM,1,1,25171
DEU,1,3,2,2,1,NOAM,1,1,1411
DEU,1,3,3,2,1,NOAM,1,1,4201
DEU,1,3,1,3,1,NOAM,1,1,1180
DEU,1,3,3,3,1,NOAM,1,1,3552
DEU,2,1,1,1,1,NOAM,1,1,496
DEU,2,1,3,1,1,NOAM,1,1,1781
DEU,2,1,1,2,1,NOAM,1,1,411
DEU,2,1,2,2,1,NOAM,1,1,174
DEU,2,1,3,2,1,NOAM,1,1,2055
DEU,2,1,3,3,1,NOAM,1,1,625
DEU,2,2,1,1,1,NOAM,1,1,383
DEU,2,2,3,1,1,NOAM,1,1,1301
DEU,2,2,1,2,1,NOAM,1,1,4791
DEU,2,2,2,2,1,NOAM,1,1,323
DEU,2,2,3,2,1,NOAM,1,1,2162
DEU,2,2,3,3,1,NOAM,1,1,1295
DEU,2,3,1,1,1,NOAM,1,1,510
DEU,2,3,3,1,1,NOAM,1,1,192
DEU,2,3,1,2,1,NOAM,1,1,15682
DEU,2,3,2,2,1,NOAM,1,1,219
DEU,2,3,3,2,1,NOAM,1,1,6381
DEU,2,3,1,3,1,NOAM,1,1,477
DEU,2,3,3,3,1,NOAM,1,1,1909
DEU,2,99,1,2,1,NOAM,1,1,261
DEU,2,99,3,3,1,NOAM,1,1,167
DEU,1,1,1,1,1,OCEA,0,1,135
DEU,1,1,3,1,1,OCEA,0,1,570
DEU,1,1,1,2,1,OCEA,0,1,2472
DEU,1,1,2,2,1,OCEA,0,1,387
DEU,1,1,3,2,1,OCEA,0,1,414
DEU,1,1,3,3,1,OCEA,0,1,294
DEU,1,2,1,1,1,OCEA,0,1,691
DEU,1,2,3,1,1,OCEA,0,1,186
DEU,1,2,1,2,1,OCEA,0,1,2346
DEU,1,2,2,2,1,OCEA,0,1,255
DEU,1,2,3,2,1,OCEA,0,1,391
DEU,1,2,3,3,1,OCEA,0,1,336
DEU,1,3,1,1,1,OCEA,0,1,311
DEU,1,3,1,2,1,OCEA,0,1,5428
DEU,1,3,3,2,1,OCEA,0,1,643
DEU,1,3,1,3,1,OCEA,0,1,307
DEU,2,1,1,1,1,OCEA,0,1,239
DEU,2,1,3,1,1,OCEA,0,1,251
DEU,2,1,1,2,1,OCEA,0,1,859
DEU,2,1,2,2,1,OCEA,0,1,198
DEU,2,1,3,2,1,OCEA,0,1,1226
DEU,2,1,3,3,1,OCEA,0,1,161
DEU,2,2,1,1,1,OCEA,0,1,190
DEU,2,2,1,2,1,OCEA,0,1,2023
DEU,2,2,2,2,1,OCEA,0,1,99
DEU,2,2,3,2,1,OCEA,0,1,952
DEU,2,2,3,3,1,OCEA,0,1,324
DEU,2,3,1,1,1,OCEA,0,1,120
DEU,2,3,1,2,1,OCEA,0,1,3245
DEU,2,3,2,2,1,OCEA,0,1,110
DEU,2,3,3,2,1,OCEA,0,1,1023
DEU,2,3,1,3,1,OCEA,0,1,121
DEU,2,3,3,3,1,OCEA,0,1,481
DEU,1,1,1,1,1,SCAC,0,1,1822
DEU,1,1,2,1,1,SCAC,0,1,645
DEU,1,1,3,1,1,SCAC,0,1,3746
DEU,1,1,1,2,1,SCAC,0,1,8592
DEU,1,1,2,2,1,SCAC,0,1,2782
DEU,1,1,3,2,1,SCAC,0,1,4335
DEU,1,1,1,3,1,SCAC,0,1,347
DEU,1,1,2,3,1,SCAC,0,1,102
DEU,1,1,3,3,1,SCAC,0,1,1287
DEU,1,2,1,1,1,SCAC,0,1,1715
DEU,1,2,3,1,1,SCAC,0,1,4715
DEU,1,2,1,2,1,SCAC,0,1,13562
DEU,1,2,2,2,1,SCAC,0,1,1616
DEU,1,2,3,2,1,SCAC,0,1,3151
DEU,1,2,1,3,1,SCAC,0,1,855
DEU,1,2,3,3,1,SCAC,0,1,2394
DEU,1,3,1,1,1,SCAC,0,1,552
DEU,1,3,3,1,1,SCAC,0,1,150
DEU,1,3,1,2,1,SCAC,0,1,24380
