coub,sex,edu_lfs,dos_lfs,oecd,regionb,oecdb,fborn,number
FYUG-MKD,2,3,2,1,EURO,0,1,2405
FYUG-MKD,2,99,2,1,EURO,0,1,134
FYUG-MKD,2,1,3,1,EURO,0,1,86413
FYUG-MKD,2,2,3,1,EURO,0,1,34665
FYUG-MKD,2,3,3,1,EURO,0,1,12698
FYUG-MKD,2,99,3,1,EURO,0,1,2157
FYUG-MKD,2,1,99,1,EURO,0,1,683
FYUG-MKD,2,2,99,1,EURO,0,1,319
FYUG-MKD,2,3,99,1,EURO,0,1,206
FYUG-MKD,2,99,99,1,EURO,0,1,558
FYUG-MNE,1,1,1,1,EURO,0,1,663
FYUG-MNE,1,2,1,1,EURO,0,1,1579
FYUG-MNE,1,3,1,1,EURO,0,1,709
FYUG-MNE,1,99,1,1,EURO,0,1,88
FYUG-MNE,1,1,2,1,EURO,0,1,616
FYUG-MNE,1,2,2,1,EURO,0,1,948
FYUG-MNE,1,3,2,1,EURO,0,1,197
FYUG-MNE,1,99,2,1,EURO,0,1,21
FYUG-MNE,1,1,3,1,EURO,0,1,6107
FYUG-MNE,1,2,3,1,EURO,0,1,11283
FYUG-MNE,1,3,3,1,EURO,0,1,4166
FYUG-MNE,1,99,3,1,EURO,0,1,303
FYUG-MNE,1,1,99,1,EURO,0,1,161
FYUG-MNE,1,2,99,1,EURO,0,1,82
FYUG-MNE,1,3,99,1,EURO,0,1,58
FYUG-MNE,1,99,99,1,EURO,0,1,60
FYUG-MNE,2,1,1,1,EURO,0,1,1576
FYUG-MNE,2,2,1,1,EURO,0,1,1234
FYUG-MNE,2,3,1,1,EURO,0,1,763
FYUG-MNE,2,99,1,1,EURO,0,1,75
FYUG-MNE,2,1,2,1,EURO,0,1,989
FYUG-MNE,2,2,2,1,EURO,0,1,956
FYUG-MNE,2,3,2,1,EURO,0,1,372
FYUG-MNE,2,99,2,1,EURO,0,1,12
FYUG-MNE,2,1,3,1,EURO,0,1,9558
FYUG-MNE,2,2,3,1,EURO,0,1,9662
FYUG-MNE,2,3,3,1,EURO,0,1,2980
FYUG-MNE,2,99,3,1,EURO,0,1,450
FYUG-MNE,2,1,99,1,EURO,0,1,162
FYUG-MNE,2,2,99,1,EURO,0,1,115
FYUG-MNE,2,3,99,1,EURO,0,1,55
FYUG-MNE,2,99,99,1,EURO,0,1,186
FYUG-SRB,1,1,1,1,EURO,0,1,18935
FYUG-SRB,1,2,1,1,EURO,0,1,18792
FYUG-SRB,1,3,1,1,EURO,0,1,12890
FYUG-SRB,1,99,1,1,EURO,0,1,2129
FYUG-SRB,1,1,2,1,EURO,0,1,11508
FYUG-SRB,1,2,2,1,EURO,0,1,13313
FYUG-SRB,1,3,2,1,EURO,0,1,5828
FYUG-SRB,1,99,2,1,EURO,0,1,213
FYUG-SRB,1,1,3,1,EURO,0,1,81761
FYUG-SRB,1,2,3,1,EURO,0,1,106326
FYUG-SRB,1,3,3,1,EURO,0,1,46920
FYUG-SRB,1,99,3,1,EURO,0,1,2609
FYUG-SRB,1,1,99,1,EURO,0,1,3744
FYUG-SRB,1,2,99,1,EURO,0,1,4173
FYUG-SRB,1,3,99,1,EURO,0,1,1782
FYUG-SRB,1,99,99,1,EURO,0,1,1482
FYUG-SRB,2,1,1,1,EURO,0,1,19353
FYUG-SRB,2,2,1,1,EURO,0,1,20476
FYUG-SRB,2,3,1,1,EURO,0,1,11814
FYUG-SRB,2,99,1,1,EURO,0,1,1489
FYUG-SRB,2,1,2,1,EURO,0,1,11545
FYUG-SRB,2,2,2,1,EURO,0,1,10994
FYUG-SRB,2,3,2,1,EURO,0,1,8397
FYUG-SRB,2,99,2,1,EURO,0,1,239
FYUG-SRB,2,1,3,1,EURO,0,1,116469
FYUG-SRB,2,2,3,1,EURO,0,1,82570
FYUG-SRB,2,3,3,1,EURO,0,1,44075
FYUG-SRB,2,99,3,1,EURO,0,1,2459
FYUG-SRB,2,1,99,1,EURO,0,1,4188
FYUG-SRB,2,2,99,1,EURO,0,1,3477
FYUG-SRB,2,3,99,1,EURO,0,1,2016
FYUG-SRB,2,99,99,1,EURO,0,1,1531
FYUG-SVN,1,1,1,1,EURO,0,1,118
FYUG-SVN,1,2,1,1,EURO,0,1,453
FYUG-SVN,1,3,1,1,EURO,0,1,413
FYUG-SVN,1,2,2,1,EURO,0,1,293
FYUG-SVN,1,3,2,1,EURO,0,1,378
FYUG-SVN,1,1,3,1,EURO,0,1,2642
FYUG-SVN,1,2,3,1,EURO,0,1,4164
FYUG-SVN,1,3,3,1,EURO,0,1,5100
FYUG-SVN,2,1,1,1,EURO,0,1,387
FYUG-SVN,2,2,1,1,EURO,0,1,830
FYUG-SVN,2,3,1,1,EURO,0,1,487
FYUG-SVN,2,1,2,1,EURO,0,1,17
FYUG-SVN,2,2,2,1,EURO,0,1,250
FYUG-SVN,2,3,2,1,EURO,0,1,538
FYUG-SVN,2,1,3,1,EURO,0,1,2651
FYUG-SVN,2,2,3,1,EURO,0,1,5541
FYUG-SVN,2,3,3,1,EURO,0,1,4634
FYUG-SVN,1,1,0,1,EURO,1,0,123859
FYUG-SVN,1,2,0,1,EURO,1,0,450135
FYUG-SVN,1,3,0,1,EURO,1,0,161429
FYUG-SVN,2,1,0,1,EURO,1,0,184091
FYUG-SVN,2,2,0,1,EURO,1,0,372944
FYUG-SVN,2,3,0,1,EURO,1,0,235166
FYUG-SVN,1,1,1,1,EURO,1,1,1975
FYUG-SVN,1,2,1,1,EURO,1,1,2713
FYUG-SVN,1,3,1,1,EURO,1,1,1871
FYUG-SVN,1,99,1,1,EURO,1,1,149
FYUG-SVN,1,1,2,1,EURO,1,1,800
FYUG-SVN,1,2,2,1,EURO,1,1,1024
FYUG-SVN,1,3,2,1,EURO,1,1,837
FYUG-SVN,1,99,2,1,EURO,1,1,35
FYUG-SVN,1,1,3,1,EURO,1,1,7044
FYUG-SVN,1,2,3,1,EURO,1,1,15541
FYUG-SVN,1,3,3,1,EURO,1,1,7512
FYUG-SVN,1,99,3,1,EURO,1,1,380
FYUG-SVN,1,1,99,1,EURO,1,1,180
FYUG-SVN,1,2,99,1,EURO,1,1,173
FYUG-SVN,1,3,99,1,EURO,1,1,173
FYUG-SVN,1,99,99,1,EURO,1,1,352
FYUG-SVN,2,1,1,1,EURO,1,1,1528
FYUG-SVN,2,2,1,1,EURO,1,1,2256
FYUG-SVN,2,3,1,1,EURO,1,1,3858
FYUG-SVN,2,99,1,1,EURO,1,1,142
FYUG-SVN,2,1,2,1,EURO,1,1,685
FYUG-SVN,2,2,2,1,EURO,1,1,894
FYUG-SVN,2,3,2,1,EURO,1,1,1678
FYUG-SVN,2,99,2,1,EURO,1,1,39
FYUG-SVN,2,1,3,1,EURO,1,1,15929
FYUG-SVN,2,2,3,1,EURO,1,1,14749
FYUG-SVN,2,3,3,1,EURO,1,1,7203
FYUG-SVN,2,99,3,1,EURO,1,1,435
FYUG-SVN,2,1,99,1,EURO,1,1,242
FYUG-SVN,2,2,99,1,EURO,1,1,109
FYUG-SVN,2,3,99,1,EURO,1,1,138
FYUG-SVN,2,99,99,1,EURO,1,1,190
FYUG-XXK,1,1,1,1,EURO,0,1,17259
FYUG-XXK,1,2,1,1,EURO,0,1,9898
FYUG-XXK,1,3,1,1,EURO,0,1,1804
FYUG-XXK,1,99,1,1,EURO,0,1,976
FYUG-XXK,1,1,2,1,EURO,0,1,6851
FYUG-XXK,1,2,2,1,EURO,0,1,7139
FYUG-XXK,1,3,2,1,EURO,0,1,1234
FYUG-XXK,1,99,2,1,EURO,0,1,254
FYUG-XXK,1,1,3,1,EURO,0,1,61382
FYUG-XXK,1,2,3,1,EURO,0,1,59069
FYUG-XXK,1,3,3,1,EURO,0,1,14598
FYUG-XXK,1,99,3,1,EURO,0,1,1074
FYUG-XXK,1,1,99,1,EURO,0,1,362
FYUG-XXK,1,2,99,1,EURO,0,1,212
FYUG-XXK,1,3,99,1,EURO,0,1,97
FYUG-XXK,1,99,99,1,EURO,0,1,1257
FYUG-XXK,2,1,1,1,EURO,0,1,18289
FYUG-XXK,2,2,1,1,EURO,0,1,8032
FYUG-XXK,2,3,1,1,EURO,0,1,2339
FYUG-XXK,2,99,1,1,EURO,0,1,1024
FYUG-XXK,2,1,2,1,EURO,0,1,13310
FYUG-XXK,2,2,2,1,EURO,0,1,5198
FYUG-XXK,2,3,2,1,EURO,0,1,1364
FYUG-XXK,2,99,2,1,EURO,0,1,282
FYUG-XXK,2,1,3,1,EURO,0,1,57348
FYUG-XXK,2,2,3,1,EURO,0,1,34320
FYUG-XXK,2,3,3,1,EURO,0,1,6406
FYUG-XXK,2,99,3,1,EURO,0,1,640
FYUG-XXK,2,1,99,1,EURO,0,1,118
FYUG-XXK,2,2,99,1,EURO,0,1,163
FYUG-XXK,2,3,99,1,EURO,0,1,136
FYUG-XXK,2,99,99,1,EURO,0,1,1283
GAB,1,1,1,1,AFRI,0,1,342
GAB,1,2,1,1,AFRI,0,1,808
GAB,1,3,1,1,AFRI,0,1,844
GAB,1,99,1,1,AFRI,0,1,42
GAB,1,1,2,1,AFRI,0,1,176
GAB,1,2,2,1,AFRI,0,1,423
GAB,1,3,2,1,AFRI,0,1,1190
GAB,1,99,2,1,AFRI,0,1,16
GAB,1,1,3,1,AFRI,0,1,712
GAB,1,2,3,1,AFRI,0,1,1696
GAB,1,3,3,1,AFRI,0,1,2743
GAB,1,99,3,1,AFRI,0,1,6
GAB,1,1,99,1,AFRI,0,1,374
GAB,1,2,99,1,AFRI,0,1,598
GAB,1,3,99,1,AFRI,0,1,792
GAB,1,99,99,1,AFRI,0,1,29
GAB,2,1,1,1,AFRI,0,1,699
GAB,2,2,1,1,AFRI,0,1,1201
GAB,2,3,1,1,AFRI,0,1,1209
GAB,2,99,1,1,AFRI,0,1,48
GAB,2,1,2,1,AFRI,0,1,693
GAB,2,2,2,1,AFRI,0,1,638
GAB,2,3,2,1,AFRI,0,1,1072
GAB,2,99,2,1,AFRI,0,1,18
GAB,2,1,3,1,AFRI,0,1,1719
GAB,2,2,3,1,AFRI,0,1,2384
GAB,2,3,3,1,AFRI,0,1,3278
GAB,2,99,3,1,AFRI,0,1,3
GAB,2,1,99,1,AFRI,0,1,557
GAB,2,2,99,1,AFRI,0,1,667
GAB,2,3,99,1,AFRI,0,1,873
GAB,2,99,99,1,AFRI,0,1,13
GBR,1,1,0,1,EURO,1,0,7563366
GBR,1,2,0,1,EURO,1,0,8904133
GBR,1,3,0,1,EURO,1,0,5484086
GBR,2,1,0,1,EURO,1,0,8540098
GBR,2,2,0,1,EURO,1,0,7645304
GBR,2,3,0,1,EURO,1,0,6573431
GBR,1,1,1,1,EURO,1,1,16641
GBR,1,2,1,1,EURO,1,1,64318
GBR,1,3,1,1,EURO,1,1,116954
GBR,1,99,1,1,EURO,1,1,9460
GBR,1,1,2,1,EURO,1,1,25933
GBR,1,2,2,1,EURO,1,1,59274
GBR,1,3,2,1,EURO,1,1,98860
GBR,1,99,2,1,EURO,1,1,5335
GBR,1,1,3,1,EURO,1,1,195128
GBR,1,2,3,1,EURO,1,1,527619
GBR,1,3,3,1,EURO,1,1,605260
GBR,1,99,3,1,EURO,1,1,38184
GBR,1,1,23,1,EURO,1,1,16
GBR,1,2,23,1,EURO,1,1,212
GBR,1,3,23,1,EURO,1,1,1088
GBR,1,1,99,1,EURO,1,1,23292
GBR,1,2,99,1,EURO,1,1,30330
GBR,1,3,99,1,EURO,1,1,26427
GBR,1,99,99,1,EURO,1,1,9288
GBR,2,1,1,1,EURO,1,1,16313
GBR,2,2,1,1,EURO,1,1,50693
GBR,2,3,1,1,EURO,1,1,91149
GBR,2,99,1,1,EURO,1,1,5971
GBR,2,1,2,1,EURO,1,1,28027
GBR,2,2,2,1,EURO,1,1,49516
GBR,2,3,2,1,EURO,1,1,73755
GBR,2,99,2,1,EURO,1,1,4762
GBR,2,1,3,1,EURO,1,1,245170
GBR,2,2,3,1,EURO,1,1,488786
GBR,2,3,3,1,EURO,1,1,603804
GBR,2,99,3,1,EURO,1,1,48970
GBR,2,1,23,1,EURO,1,1,102
GBR,2,2,23,1,EURO,1,1,246
GBR,2,3,23,1,EURO,1,1,620
GBR,2,99,23,1,EURO,1,1,48
GBR,2,1,99,1,EURO,1,1,23452
GBR,2,2,99,1,EURO,1,1,29662
GBR,2,3,99,1,EURO,1,1,31438
GBR,2,99,99,1,EURO,1,1,9521
GHA,1,1,1,1,AFRI,0,1,13100
GHA,1,2,1,1,AFRI,0,1,16955
GHA,1,3,1,1,AFRI,0,1,14626
GHA,1,99,1,1,AFRI,0,1,1932
GHA,1,1,2,1,AFRI,0,1,13689
GHA,1,2,2,1,AFRI,0,1,11384
GHA,1,3,2,1,AFRI,0,1,12300
GHA,1,99,2,1,AFRI,0,1,547
GHA,1,1,3,1,AFRI,0,1,30773
GHA,1,2,3,1,AFRI,0,1,45838
GHA,1,3,3,1,AFRI,0,1,49537
GHA,1,99,3,1,AFRI,0,1,386
GHA,1,1,99,1,AFRI,0,1,1118
GHA,1,2,99,1,AFRI,0,1,517
GHA,1,3,99,1,AFRI,0,1,703
GHA,1,99,99,1,AFRI,0,1,963
GHA,2,1,1,1,AFRI,0,1,15000
GHA,2,2,1,1,AFRI,0,1,14890
GHA,2,3,1,1,AFRI,0,1,11374
GHA,2,99,1,1,AFRI,0,1,1240
GHA,2,1,2,1,AFRI,0,1,9500
GHA,2,2,2,1,AFRI,0,1,12067
GHA,2,3,2,1,AFRI,0,1,10237
GHA,2,99,2,1,AFRI,0,1,505
GHA,2,1,3,1,AFRI,0,1,26957
GHA,2,2,3,1,AFRI,0,1,46461
GHA,2,3,3,1,AFRI,0,1,40602
GHA,2,99,3,1,AFRI,0,1,668
GHA,2,1,99,1,AFRI,0,1,673
GHA,2,2,99,1,AFRI,0,1,546
GHA,2,3,99,1,AFRI,0,1,1089
GHA,2,99,99,1,AFRI,0,1,381
GIB,1,2,1,1,EURO,0,1,46
GIB,1,3,1,1,EURO,0,1,119
GIB,1,99,1,1,EURO,0,1,1
GIB,1,1,2,1,EURO,0,1,2
GIB,1,2,2,1,EURO,0,1,41
GIB,1,3,2,1,EURO,0,1,617
GIB,1,1,3,1,EURO,0,1,2150
GIB,1,2,3,1,EURO,0,1,3815
GIB,1,3,3,1,EURO,0,1,2863
GIB,1,99,3,1,EURO,0,1,17
GIB,1,1,99,1,EURO,0,1,1
GIB,1,2,99,1,EURO,0,1,5
GIB,1,3,99,1,EURO,0,1,7
GIB,1,99,99,1,EURO,0,1,6
GIB,2,2,1,1,EURO,0,1,529
GIB,2,3,1,1,EURO,0,1,874
GIB,2,99,1,1,EURO,0,1,3
GIB,2,1,2,1,EURO,0,1,48
GIB,2,2,2,1,EURO,0,1,73
GIB,2,3,2,1,EURO,0,1,327
GIB,2,1,3,1,EURO,0,1,1687
GIB,2,2,3,1,EURO,0,1,3098
GIB,2,3,3,1,EURO,0,1,2379
GIB,2,99,3,1,EURO,0,1,19
GIB,2,1,99,1,EURO,0,1,2
GIB,2,2,99,1,EURO,0,1,5
GIB,2,3,99,1,EURO,0,1,15
GIB,2,99,99,1,EURO,0,1,8
GIN,1,1,1,1,AFRI,0,1,5297
GIN,1,2,1,1,AFRI,0,1,2388
GIN,1,3,1,1,AFRI,0,1,2825
GIN,1,99,1,1,AFRI,0,1,1747
GIN,1,1,2,1,AFRI,0,1,3398
GIN,1,2,2,1,AFRI,0,1,2526
GIN,1,3,2,1,AFRI,0,1,2942
GIN,1,99,2,1,AFRI,0,1,498
GIN,1,1,3,1,AFRI,0,1,8039
GIN,1,2,3,1,AFRI,0,1,5195
GIN,1,3,3,1,AFRI,0,1,8109
GIN,1,99,3,1,AFRI,0,1,319
GIN,1,1,99,1,AFRI,0,1,2399
GIN,1,2,99,1,AFRI,0,1,1444
GIN,1,3,99,1,AFRI,0,1,1203
GIN,1,99,99,1,AFRI,0,1,288
GIN,2,1,1,1,AFRI,0,1,5463
GIN,2,2,1,1,AFRI,0,1,2390
GIN,2,3,1,1,AFRI,0,1,1681
GIN,2,99,1,1,AFRI,0,1,1583
GIN,2,1,2,1,AFRI,0,1,4801
GIN,2,2,2,1,AFRI,0,1,3018
GIN,2,3,2,1,AFRI,0,1,1816
GIN,2,99,2,1,AFRI,0,1,359
GIN,2,1,3,1,AFRI,0,1,6041
GIN,2,2,3,1,AFRI,0,1,4830
GIN,2,3,3,1,AFRI,0,1,3990
GIN,2,99,3,1,AFRI,0,1,111
GIN,2,1,99,1,AFRI,0,1,1742
GIN,2,2,99,1,AFRI,0,1,1144
GIN,2,3,99,1,AFRI,0,1,896
GIN,2,99,99,1,AFRI,0,1,97
GMB,1,1,1,1,AFRI,0,1,2278
GMB,1,2,1,1,AFRI,0,1,1191
GMB,1,3,1,1,AFRI,0,1,712
GMB,1,99,1,1,AFRI,0,1,353
GMB,1,1,2,1,AFRI,0,1,3896
GMB,1,2,2,1,AFRI,0,1,1188
GMB,1,3,2,1,AFRI,0,1,978
GMB,1,99,2,1,AFRI,0,1,72
GMB,1,1,3,1,AFRI,0,1,7122
GMB,1,2,3,1,AFRI,0,1,4475
GMB,1,3,3,1,AFRI,0,1,4221
GMB,1,99,3,1,AFRI,0,1,76
GMB,1,1,99,1,AFRI,0,1,307
GMB,1,2,99,1,AFRI,0,1,77
GMB,1,3,99,1,AFRI,0,1,75
GMB,1,99,99,1,AFRI,0,1,438
GMB,2,1,1,1,AFRI,0,1,1756
GMB,2,2,1,1,AFRI,0,1,863
GMB,2,3,1,1,AFRI,0,1,697
GMB,2,99,1,1,AFRI,0,1,217
GMB,2,1,2,1,AFRI,0,1,2989
GMB,2,2,2,1,AFRI,0,1,1660
GMB,2,3,2,1,AFRI,0,1,669
GMB,2,99,2,1,AFRI,0,1,60
GMB,2,1,3,1,AFRI,0,1,5133
GMB,2,2,3,1,AFRI,0,1,3276
GMB,2,3,3,1,AFRI,0,1,1297
GMB,2,99,3,1,AFRI,0,1,64
GMB,2,1,99,1,AFRI,0,1,164
GMB,2,2,99,1,AFRI,0,1,74
GMB,2,3,99,1,AFRI,0,1,55
GMB,2,99,99,1,AFRI,0,1,97
GNB,1,1,1,1,AFRI,0,1,1198
GNB,1,2,1,1,AFRI,0,1,1417
GNB,1,3,1,1,AFRI,0,1,253
GNB,1,99,1,1,AFRI,0,1,109
GNB,1,1,2,1,AFRI,0,1,2471
GNB,1,2,2,1,AFRI,0,1,635
GNB,1,3,2,1,AFRI,0,1,409
GNB,1,99,2,1,AFRI,0,1,13
GNB,1,1,3,1,AFRI,0,1,5685
GNB,1,2,3,1,AFRI,0,1,2081
GNB,1,3,3,1,AFRI,0,1,1938
GNB,1,99,3,1,AFRI,0,1,9
GNB,1,1,99,1,AFRI,0,1,352
GNB,1,2,99,1,AFRI,0,1,199
GNB,1,3,99,1,AFRI,0,1,114
GNB,1,99,99,1,AFRI,0,1,86
GNB,2,1,1,1,AFRI,0,1,927
GNB,2,2,1,1,AFRI,0,1,1031
GNB,2,3,1,1,AFRI,0,1,214
GNB,2,99,1,1,AFRI,0,1,33
GNB,2,1,2,1,AFRI,0,1,2198
GNB,2,2,2,1,AFRI,0,1,748
GNB,2,3,2,1,AFRI,0,1,431
GNB,2,99,2,1,AFRI,0,1,86
GNB,2,1,3,1,AFRI,0,1,2087
GNB,2,2,3,1,AFRI,0,1,2291
GNB,2,3,3,1,AFRI,0,1,1916
GNB,2,99,3,1,AFRI,0,1,12
GNB,2,1,99,1,AFRI,0,1,177
GNB,2,2,99,1,AFRI,0,1,109
GNB,2,3,99,1,AFRI,0,1,34
GNB,2,99,99,1,AFRI,0,1,17
GNQ,1,1,1,1,AFRI,0,1,490
GNQ,1,2,1,1,AFRI,0,1,639
GNQ,1,3,1,1,AFRI,0,1,28
GNQ,1,99,1,1,AFRI,0,1,6
GNQ,1,1,2,1,AFRI,0,1,1144
GNQ,1,2,2,1,AFRI,0,1,71
GNQ,1,3,2,1,AFRI,0,1,73
GNQ,1,99,2,1,AFRI,0,1,1
GNQ,1,1,3,1,AFRI,0,1,1165
GNQ,1,2,3,1,AFRI,0,1,2711
GNQ,1,3,3,1,AFRI,0,1,2016
GNQ,1,1,99,1,AFRI,0,1,11
GNQ,1,2,99,1,AFRI,0,1,21
GNQ,1,3,99,1,AFRI,0,1,10
GNQ,1,99,99,1,AFRI,0,1,11
GNQ,2,1,1,1,AFRI,0,1,968
GNQ,2,2,1,1,AFRI,0,1,407
GNQ,2,3,1,1,AFRI,0,1,58
GNQ,2,99,1,1,AFRI,0,1,373
GNQ,2,1,2,1,AFRI,0,1,1673
GNQ,2,2,2,1,AFRI,0,1,1908
GNQ,2,3,2,1,AFRI,0,1,182
GNQ,2,99,2,1,AFRI,0,1,5
GNQ,2,1,3,1,AFRI,0,1,3708
GNQ,2,2,3,1,AFRI,0,1,3516
GNQ,2,3,3,1,AFRI,0,1,2059
GNQ,2,1,99,1,AFRI,0,1,28
GNQ,2,2,99,1,AFRI,0,1,42
GNQ,2,3,99,1,AFRI,0,1,25
GNQ,2,99,99,1,AFRI,0,1,11
GRC,1,1,0,1,EURO,1,0,1702158
GRC,1,2,0,1,EURO,1,0,1390810
GRC,1,3,0,1,EURO,1,0,798270
GRC,2,1,0,1,EURO,1,0,2067638
GRC,2,2,0,1,EURO,1,0,1332313
GRC,2,3,0,1,EURO,1,0,755939
GRC,1,1,1,1,EURO,1,1,20080
GRC,1,2,1,1,EURO,1,1,17201
GRC,1,3,1,1,EURO,1,1,26015
GRC,1,99,1,1,EURO,1,1,2545
GRC,1,1,2,1,EURO,1,1,7462
GRC,1,2,2,1,EURO,1,1,5571
GRC,1,3,2,1,EURO,1,1,12371
GRC,1,99,2,1,EURO,1,1,486
GRC,1,1,3,1,EURO,1,1,137378
GRC,1,2,3,1,EURO,1,1,88420
GRC,1,3,3,1,EURO,1,1,58854
GRC,1,99,3,1,EURO,1,1,4931
GRC,1,1,99,1,EURO,1,1,1331
GRC,1,2,99,1,EURO,1,1,1243
GRC,1,3,99,1,EURO,1,1,1077
GRC,1,99,99,1,EURO,1,1,885
GRC,2,1,1,1,EURO,1,1,14159
GRC,2,2,1,1,EURO,1,1,12407
GRC,2,3,1,1,EURO,1,1,22521
GRC,2,99,1,1,EURO,1,1,1996
GRC,2,1,2,1,EURO,1,1,4739
GRC,2,2,2,1,EURO,1,1,3668
GRC,2,3,2,1,EURO,1,1,9367
GRC,2,99,2,1,EURO,1,1,489
GRC,2,1,3,1,EURO,1,1,153401
GRC,2,2,3,1,EURO,1,1,67562
GRC,2,3,3,1,EURO,1,1,53479
GRC,2,99,3,1,EURO,1,1,5361
GRC,2,1,99,1,EURO,1,1,1818
GRC,2,2,99,1,EURO,1,1,1160
GRC,2,3,99,1,EURO,1,1,1006
GRC,2,99,99,1,EURO,1,1,908
GRD,1,1,1,1,SCAC,0,1,373
GRD,1,2,1,1,SCAC,0,1,1450
GRD,1,3,1,1,SCAC,0,1,707
GRD,1,1,2,1,SCAC,0,1,229
GRD,1,2,2,1,SCAC,0,1,929
GRD,1,3,2,1,SCAC,0,1,701
GRD,1,99,2,1,SCAC,0,1,1
GRD,1,1,3,1,SCAC,0,1,5840
GRD,1,2,3,1,SCAC,0,1,11844
GRD,1,3,3,1,SCAC,0,1,6270
GRD,1,99,3,1,SCAC,0,1,3
GRD,1,1,99,1,SCAC,0,1,39
GRD,1,2,99,1,SCAC,0,1,56
GRD,1,3,99,1,SCAC,0,1,57
GRD,1,99,99,1,SCAC,0,1,6
GRD,2,1,1,1,SCAC,0,1,493
GRD,2,2,1,1,SCAC,0,1,1318
GRD,2,3,1,1,SCAC,0,1,192
GRD,2,99,1,1,SCAC,0,1,1
GRD,2,1,2,1,SCAC,0,1,338
GRD,2,2,2,1,SCAC,0,1,1731
GRD,2,3,2,1,SCAC,0,1,688
GRD,2,1,3,1,SCAC,0,1,4524
GRD,2,2,3,1,SCAC,0,1,9739
GRD,2,3,3,1,SCAC,0,1,9604
GRD,2,99,3,1,SCAC,0,1,4
GRD,2,1,99,1,SCAC,0,1,43
GRD,2,2,99,1,SCAC,0,1,35
GRD,2,3,99,1,SCAC,0,1,43
GRD,2,99,99,1,SCAC,0,1,11
GTM,1,1,1,1,SCAC,0,1,53253
GTM,1,2,1,1,SCAC,0,1,22477
GTM,1,3,1,1,SCAC,0,1,4686
GTM,1,99,1,1,SCAC,0,1,40
GTM,1,1,2,1,SCAC,0,1,56290
GTM,1,2,2,1,SCAC,0,1,30618
GTM,1,3,2,1,SCAC,0,1,6304
GTM,1,99,2,1,SCAC,0,1,20
GTM,1,1,3,1,SCAC,0,1,192413
GTM,1,2,3,1,SCAC,0,1,133445
GTM,1,3,3,1,SCAC,0,1,37920
GTM,1,99,3,1,SCAC,0,1,23
GTM,1,1,23,1,SCAC,0,1,12454
GTM,1,2,23,1,SCAC,0,1,1074
GTM,1,3,23,1,SCAC,0,1,564
GTM,1,99,23,1,SCAC,0,1,8
GTM,1,1,99,1,SCAC,0,1,212
GTM,1,2,99,1,SCAC,0,1,187
GTM,1,3,99,1,SCAC,0,1,227
GTM,1,99,99,1,SCAC,0,1,200
GTM,2,1,1,1,SCAC,0,1,30011
GTM,2,2,1,1,SCAC,0,1,16659
GTM,2,3,1,1,SCAC,0,1,6223
GTM,2,99,1,1,SCAC,0,1,64
GTM,2,1,2,1,SCAC,0,1,36530
GTM,2,2,2,1,SCAC,0,1,17251
GTM,2,3,2,1,SCAC,0,1,4861
GTM,2,99,2,1,SCAC,0,1,11
GTM,2,1,3,1,SCAC,0,1,148616
GTM,2,2,3,1,SCAC,0,1,98682
GTM,2,3,3,1,SCAC,0,1,35971
GTM,2,99,3,1,SCAC,0,1,27
GTM,2,1,23,1,SCAC,0,1,14574
GTM,2,2,23,1,SCAC,0,1,1228
GTM,2,3,23,1,SCAC,0,1,560
GTM,2,99,23,1,SCAC,0,1,38
GTM,2,1,99,1,SCAC,0,1,659
GTM,2,2,99,1,SCAC,0,1,359
GTM,2,3,99,1,SCAC,0,1,317
GTM,2,99,99,1,SCAC,0,1,198
GUM,1,2,1,1,OCEA,0,1,7
GUM,1,2,2,1,OCEA,0,1,6
GUM,1,1,3,1,OCEA,0,1,3
GUM,1,2,3,1,OCEA,0,1,22
GUM,1,3,3,1,OCEA,0,1,25
GUM,2,2,1,1,OCEA,0,1,3
GUM,2,3,1,1,OCEA,0,1,9
GUM,2,1,2,1,OCEA,0,1,1
GUM,2,2,2,1,OCEA,0,1,3
GUM,2,3,2,1,OCEA,0,1,4
GUM,2,1,3,1,OCEA,0,1,3
GUM,2,2,3,1,OCEA,0,1,379
GUM,2,3,3,1,OCEA,0,1,5
GUM,2,3,99,1,OCEA,0,1,3
GUM,2,99,99,1,OCEA,0,1,1
GUY,1,1,1,1,SCAC,0,1,3784
GUY,1,2,1,1,SCAC,0,1,4736
GUY,1,3,1,1,SCAC,0,1,3639
GUY,1,99,1,1,SCAC,0,1,8
GUY,1,1,2,1,SCAC,0,1,3444
GUY,1,2,2,1,SCAC,0,1,6120
GUY,1,3,2,1,SCAC,0,1,3772
GUY,1,99,2,1,SCAC,0,1,7
GUY,1,1,3,1,SCAC,0,1,33797
GUY,1,2,3,1,SCAC,0,1,66836
GUY,1,3,3,1,SCAC,0,1,53837
GUY,1,99,3,1,SCAC,0,1,77
GUY,1,1,99,1,SCAC,0,1,359
GUY,1,2,99,1,SCAC,0,1,254
GUY,1,3,99,1,SCAC,0,1,251
GUY,1,99,99,1,SCAC,0,1,22
GUY,2,1,1,1,SCAC,0,1,3578
GUY,2,2,1,1,SCAC,0,1,5485
GUY,2,3,1,1,SCAC,0,1,1753
GUY,2,99,1,1,SCAC,0,1,345
GUY,2,1,2,1,SCAC,0,1,3610
